id,houseLink,pictureurl,area,road,size,totlefloor,floor,year,room,hall,bath,totalprice,unitprice
77874F,https://www.sinyi.com.tw/buy/house/77874F/?breadcrumb=list,https://res.sinyi.com.tw/buy/77874F/smallimg/A.JPG,信義區,福德街,44.79,7,2,9.2,3,2,2,2980,66.53
57821J,https://www.sinyi.com.tw/buy/house/57821J/?breadcrumb=list,https://res.sinyi.com.tw/buy/57821J/smallimg/A.JPG,中正區,南海路,26.31,7,3,34.9,3,2,1,2980,113.26
94164B,https://www.sinyi.com.tw/buy/house/94164B/?breadcrumb=list,https://res.sinyi.com.tw/buy/94164B/smallimg/A.JPG,大安區,和平東路三段,44.27,14,14,18.7,2,2,1,2368,53.49
55234R,https://www.sinyi.com.tw/buy/house/55234R/?breadcrumb=list,https://res.sinyi.com.tw/buy/55234R/smallimg/A.JPG,萬華區,環河南路一段,38.29,12,12,37.7,3,2,2,2800,73.13
12136N,https://www.sinyi.com.tw/buy/house/12136N/?breadcrumb=list,https://res.sinyi.com.tw/buy/12136N/smallimg/A.JPG,大安區,潮州街,297.73,16,4,6.4,5,3,6,29800,100.09
08626S,https://www.sinyi.com.tw/buy/house/08626S/?breadcrumb=list,https://res.sinyi.com.tw/buy/08626S/smallimg/A.JPG,大安區,永康街,35.75,9,3,7.2,2,2,1,5188,145.12
71473G,https://www.sinyi.com.tw/buy/house/71473G/?breadcrumb=list,https://res.sinyi.com.tw/buy/71473G/smallimg/A.JPG,大安區,瑞安街,24.13,7,7,42.9,3,2,1,2360,97.8
86425T,https://www.sinyi.com.tw/buy/house/86425T/?breadcrumb=list,https://res.sinyi.com.tw/buy/86425T/smallimg/A.JPG,大安區,復興南路二段,34.84,18,18,33.8,2,1,1,3031,87.0
36395P,https://www.sinyi.com.tw/buy/house/36395P/?breadcrumb=list,https://res.sinyi.com.tw/buy/36395P/smallimg/A.JPG,士林區,中庸一路,84.69,14,10,26.5,2,2,2,5500,64.94
23835K,https://www.sinyi.com.tw/buy/house/23835K/?breadcrumb=list,https://res.sinyi.com.tw/buy/23835K/smallimg/A.JPG,文山區,指南路三段,30.31,5,4,38.7,3,2,2,1588,52.39
90897U,https://www.sinyi.com.tw/buy/house/90897U/?breadcrumb=list,https://res.sinyi.com.tw/buy/90897U/smallimg/A.JPG,士林區,中山北路六段,49.54,15,3,12.4,3,1,1,3880,78.32
02185T,https://www.sinyi.com.tw/buy/house/02185T/?breadcrumb=list,https://res.sinyi.com.tw/buy/02185T/smallimg/A.JPG,中山區,北安路,14.19,14,5,10.2,1,1,1,1380,97.25
41965U,https://www.sinyi.com.tw/buy/house/41965U/?breadcrumb=list,https://res.sinyi.com.tw/buy/41965U/smallimg/A.JPG,北投區,崇仰一路,86.92,5,3,8.6,3,2,5,6980,80.3
56890Z,https://www.sinyi.com.tw/buy/house/56890Z/?breadcrumb=list,https://res.sinyi.com.tw/buy/56890Z/smallimg/A.JPG,南港區,忠孝東路六段,49.4,13,4,14.8,2,2,2,3680,74.49
74097R,https://www.sinyi.com.tw/buy/house/74097R/?breadcrumb=list,https://res.sinyi.com.tw/buy/74097R/smallimg/A.JPG,大安區,和平東路二段,35.43,5,4,35.5,3,2,2,3480,98.22
01653T,https://www.sinyi.com.tw/buy/house/01653T/?breadcrumb=list,https://res.sinyi.com.tw/buy/01653T/smallimg/A.JPG,信義區,吳興街,15.62,5,4,22.7,2,1,1,888,56.85
31083Q,https://www.sinyi.com.tw/buy/house/31083Q/?breadcrumb=list,https://res.sinyi.com.tw/buy/31083Q/smallimg/A.JPG,松山區,基隆路一段,105.45,18,5,26.1,6,2,0,6438,61.05
09147A,https://www.sinyi.com.tw/buy/house/09147A/?breadcrumb=list,https://res.sinyi.com.tw/buy/09147A/smallimg/A.JPG,中山區,松江路,12.25,12,6,43.4,1,1,1,955,77.96
15493K,https://www.sinyi.com.tw/buy/house/15493K/?breadcrumb=list,https://res.sinyi.com.tw/buy/15493K/smallimg/A.JPG,中山區,中山北路一段,12.02,5,3,33.3,1,1,1,898,74.71
99109D,https://www.sinyi.com.tw/buy/house/99109D/?breadcrumb=list,https://res.sinyi.com.tw/buy/99109D/smallimg/A.JPG,中山區,民生西路,27.26,5,3,29.4,2,2,1,2498,91.64
41473R,https://www.sinyi.com.tw/buy/house/41473R/?breadcrumb=list,https://res.sinyi.com.tw/buy/41473R/smallimg/A.JPG,萬華區,漢口街二段,34.76,14,7,9.3,1,2,1,2750,79.11
81293F,https://www.sinyi.com.tw/buy/house/81293F/?breadcrumb=list,https://res.sinyi.com.tw/buy/81293F/smallimg/A.JPG,信義區,信義路五段,24.36,14,13,22.4,1,1,1,1998,82.02
06248A,https://www.sinyi.com.tw/buy/house/06248A/?breadcrumb=list,https://res.sinyi.com.tw/buy/06248A/smallimg/A.JPG,中山區,樂群二路,83.8,10,3,3.6,3,2,2,11688,139.47
84340K,https://www.sinyi.com.tw/buy/house/84340K/?breadcrumb=list,https://res.sinyi.com.tw/buy/84340K/smallimg/A.JPG,文山區,辛亥路五段,19.72,11,7,6.0,1,1,1,1498,75.96
37350L,https://www.sinyi.com.tw/buy/house/37350L/?breadcrumb=list,https://res.sinyi.com.tw/buy/37350L/smallimg/A.JPG,文山區,和興路,38.96,5,5,37.6,3,2,2,1698,43.58
35526S,https://www.sinyi.com.tw/buy/house/35526S/?breadcrumb=list,https://res.sinyi.com.tw/buy/35526S/smallimg/A.JPG,信義區,永吉路,60.37,14,7,3.5,4,2,2,6640,109.99
93712E,https://www.sinyi.com.tw/buy/house/93712E/?breadcrumb=list,https://res.sinyi.com.tw/buy/93712E/smallimg/A.JPG,中山區,新生北路三段,100.7,11,1,43.1,4,2,1,7988,79.32
41570W,https://www.sinyi.com.tw/buy/house/41570W/?breadcrumb=list,https://res.sinyi.com.tw/buy/41570W/smallimg/A.JPG,北投區,明德路,25.1,5,3,40.7,3,2,1,1650,65.74
80872A,https://www.sinyi.com.tw/buy/house/80872A/?breadcrumb=list,https://res.sinyi.com.tw/buy/80872A/smallimg/A.JPG,信義區,祥雲街,43.48,7,1,39.9,5,2,2,2980,68.54
05458R,https://www.sinyi.com.tw/buy/house/05458R/?breadcrumb=list,https://res.sinyi.com.tw/buy/05458R/smallimg/A.JPG,松山區,基隆路一段,110.14,12,10,28.6,6,1,4,6950,63.1
17147D,https://www.sinyi.com.tw/buy/house/17147D/?breadcrumb=list,https://res.sinyi.com.tw/buy/17147D/smallimg/A.JPG,士林區,通河街,44.62,7,1,37.2,3,1,2,2980,66.79
91966L,https://www.sinyi.com.tw/buy/house/91966L/?breadcrumb=list,https://res.sinyi.com.tw/buy/91966L/smallimg/A.JPG,大安區,安和路二段,31.43,7,2,37.7,3,2,2,3888,123.7
11807S,https://www.sinyi.com.tw/buy/house/11807S/?breadcrumb=list,https://res.sinyi.com.tw/buy/11807S/smallimg/A.JPG,信義區,信義路六段,23.54,5,1,42.7,3,1,1,2400,101.95
97209Y,https://www.sinyi.com.tw/buy/house/97209Y/?breadcrumb=list,https://res.sinyi.com.tw/buy/97209Y/smallimg/A.JPG,大安區,羅斯福路二段,61.93,26,4,30.5,0,2,2,5188,83.77
34867R,https://www.sinyi.com.tw/buy/house/34867R/?breadcrumb=list,https://res.sinyi.com.tw/buy/34867R/smallimg/A.JPG,大安區,基隆路二段,56.17,12,12,39.2,2,2,2,3675,65.43
63571W,https://www.sinyi.com.tw/buy/house/63571W/?breadcrumb=list,https://res.sinyi.com.tw/buy/63571W/smallimg/A.JPG,中山區,明水路,253.92,14,14,17.9,5,4,5,50000,196.91
41880E,https://www.sinyi.com.tw/buy/house/41880E/?breadcrumb=list,https://res.sinyi.com.tw/buy/41880E/smallimg/A.JPG,松山區,基隆路一段,79.52,18,8,26.1,6,1,0,3800,47.79
66561W,https://www.sinyi.com.tw/buy/house/66561W/?breadcrumb=list,https://res.sinyi.com.tw/buy/66561W/smallimg/A.JPG,中山區,新生北路三段,22.28,11,11,8.4,1,1,1,1780,79.89
35565E,https://www.sinyi.com.tw/buy/house/35565E/?breadcrumb=list,https://res.sinyi.com.tw/buy/35565E/smallimg/A.JPG,大同區,雙連街,57.9,15,2,3.6,4,2,3,5733,99.02
67410M,https://www.sinyi.com.tw/buy/house/67410M/?breadcrumb=list,https://res.sinyi.com.tw/buy/67410M/smallimg/A.JPG,文山區,政大一街,78.03,7,1,18.2,4,2,5,4500,57.67
11319U,https://www.sinyi.com.tw/buy/house/11319U/?breadcrumb=list,https://res.sinyi.com.tw/buy/11319U/smallimg/A.JPG,中山區,堤頂大道二段,144.3,10,9,13.7,5,2,3,15000,103.95
01572R,https://www.sinyi.com.tw/buy/house/01572R/?breadcrumb=list,https://res.sinyi.com.tw/buy/01572R/smallimg/A.JPG,文山區,木新路三段,84.62,15,10,7.5,3,2,2,3988,47.13
02523J,https://www.sinyi.com.tw/buy/house/02523J/?breadcrumb=list,https://res.sinyi.com.tw/buy/02523J/smallimg/A.JPG,內湖區,南京東路六段,30.17,14,3,12.3,1,1,1,1920,63.64
77586L,https://www.sinyi.com.tw/buy/house/77586L/?breadcrumb=list,https://res.sinyi.com.tw/buy/77586L/smallimg/A.JPG,信義區,基隆路一段,15.06,12,1,37.6,1,1,1,1688,112.08
45579M,https://www.sinyi.com.tw/buy/house/45579M/?breadcrumb=list,https://res.sinyi.com.tw/buy/45579M/smallimg/A.JPG,北投區,新民路,22.2,10,4,13.1,1,1,1,898,40.45
85061S,https://www.sinyi.com.tw/buy/house/85061S/?breadcrumb=list,https://res.sinyi.com.tw/buy/85061S/smallimg/A.JPG,士林區,美崙街,28.6,5,1,40.2,2,1,1,6600,230.77
70724S,https://www.sinyi.com.tw/buy/house/70724S/?breadcrumb=list,https://res.sinyi.com.tw/buy/70724S/smallimg/A.JPG,大安區,和平東路一段,35.54,14,11,12.8,2,2,2,4680,131.68
29770W,https://www.sinyi.com.tw/buy/house/29770W/?breadcrumb=list,https://res.sinyi.com.tw/buy/29770W/smallimg/A.JPG,內湖區,金湖路,66.06,12,12,19.1,2,1,1,4900,74.17
41917A,https://www.sinyi.com.tw/buy/house/41917A/?breadcrumb=list,https://res.sinyi.com.tw/buy/41917A/smallimg/A.JPG,內湖區,文湖街,29.88,8,6,8.9,2,2,1,1888,63.19
38812C,https://www.sinyi.com.tw/buy/house/38812C/?breadcrumb=list,https://res.sinyi.com.tw/buy/38812C/smallimg/A.JPG,信義區,松勇路,159.75,22,5,8.8,3,2,5,30000,187.79
03306T,https://www.sinyi.com.tw/buy/house/03306T/?breadcrumb=list,https://res.sinyi.com.tw/buy/03306T/smallimg/A.JPG,北投區,文林北路,59.09,14,8,7.4,3,2,2,4680,79.2
74091C,https://www.sinyi.com.tw/buy/house/74091C/?breadcrumb=list,https://res.sinyi.com.tw/buy/74091C/smallimg/A.JPG,大安區,和平東路三段,93.67,19,15,17.1,3,2,3,11000,117.43
68817Y,https://www.sinyi.com.tw/buy/house/68817Y,https://res.sinyi.com.tw/buy/25013W/smallimg/A.JPG,信義區,虎林街,36.01,7,6,40.9,3,2,2,2988,82.98
83167N,https://www.sinyi.com.tw/buy/house/83167N/?breadcrumb=list,https://res.sinyi.com.tw/buy/83167N/smallimg/A.JPG,大安區,和平東路一段,36.3,14,11,12.8,2,2,2,5100,140.5
40576W,https://www.sinyi.com.tw/buy/house/40576W/?breadcrumb=list,https://res.sinyi.com.tw/buy/40576W/smallimg/A.JPG,中正區,廈門街,25.13,11,9,4.4,1,1,1,1980,78.79
01470T,https://www.sinyi.com.tw/buy/house/01470T/?breadcrumb=list,https://res.sinyi.com.tw/buy/01470T/smallimg/A.JPG,中山區,錦西街,144.48,14,8,8.5,8,3,4,12888,89.2
55708C,https://www.sinyi.com.tw/buy/house/55708C/?breadcrumb=list,https://res.sinyi.com.tw/buy/55708C/smallimg/A.JPG,中山區,樂群二路,125.27,14,4,20.2,4,2,5,20600,164.44
47845U,https://www.sinyi.com.tw/buy/house/47845U/?breadcrumb=list,https://res.sinyi.com.tw/buy/47845U/smallimg/A.JPG,內湖區,成功路四段,113.36,23,3,6.5,2,2,3,14321,126.33
22316M,https://www.sinyi.com.tw/buy/house/22316M/?breadcrumb=list,https://res.sinyi.com.tw/buy/22316M/smallimg/A.JPG,大安區,永康街,62.58,5,1,36.1,3,2,2,8990,143.66
72906K,https://www.sinyi.com.tw/buy/house/72906K/?breadcrumb=list,https://res.sinyi.com.tw/buy/72906K/smallimg/A.JPG,松山區,八德路三段,16.44,11,9,42.8,2,2,1,1638,99.64
37152X,https://www.sinyi.com.tw/buy/house/37152X/?breadcrumb=list,https://res.sinyi.com.tw/buy/37152X/smallimg/A.JPG,大安區,忠孝東路四段,43.75,7,7,41.7,4,2,2,4580,104.69
13265E,https://www.sinyi.com.tw/buy/house/13265E/?breadcrumb=list,https://res.sinyi.com.tw/buy/13265E/smallimg/A.JPG,中正區,羅斯福路四段,33.41,15,15,15.2,1,2,2,3680,110.15
71488M,https://www.sinyi.com.tw/buy/house/71488M/?breadcrumb=list,https://res.sinyi.com.tw/buy/71488M/smallimg/A.JPG,文山區,萬利街,35.08,5,1,26.0,3,2,2,2680,76.4
79420R,https://www.sinyi.com.tw/buy/house/79420R/?breadcrumb=list,https://res.sinyi.com.tw/buy/79420R/smallimg/A.JPG,北投區,榮華一路,30.43,5,5,37.3,3,2,2,1768,58.1
12777A,https://www.sinyi.com.tw/buy/house/12777A/?breadcrumb=list,https://res.sinyi.com.tw/buy/12777A/smallimg/A.JPG,中山區,雙城街,9.59,6,5,39.3,1,1,1,680,70.91
57242L,https://www.sinyi.com.tw/buy/house/57242L/?breadcrumb=list,https://res.sinyi.com.tw/buy/57242L/smallimg/A.JPG,大安區,復興南路二段,100.29,18,18,33.8,6,4,2,9075,90.49
95326E,https://www.sinyi.com.tw/buy/house/95326E/?breadcrumb=list,https://res.sinyi.com.tw/buy/95326E/smallimg/A.JPG,中山區,新生北路二段,79.03,19,15,11.5,4,2,2,6450,81.61
37167D,https://www.sinyi.com.tw/buy/house/37167D/?breadcrumb=list,https://res.sinyi.com.tw/buy/37167D/smallimg/A.JPG,大安區,市民大道四段,43.58,7,7,37.3,4,2,2,3480,79.85
61229V,https://www.sinyi.com.tw/buy/house/61229V/?breadcrumb=list,https://res.sinyi.com.tw/buy/61229V/smallimg/A.JPG,松山區,撫遠街,38.58,4,1,46.2,4,2,2,5800,150.34
66171H,https://www.sinyi.com.tw/buy/house/66171H/?breadcrumb=list,https://res.sinyi.com.tw/buy/66171H/smallimg/A.JPG,信義區,虎林街,21.34,4,1,47.3,2,2,2,2800,131.21
14903D,https://www.sinyi.com.tw/buy/house/14903D/?breadcrumb=list,https://res.sinyi.com.tw/buy/14903D/smallimg/A.JPG,松山區,光復南路,37.87,7,3,42.6,3,2,2,3280,86.61
79719J,https://www.sinyi.com.tw/buy/house/79719J/?breadcrumb=list,https://res.sinyi.com.tw/buy/79719J/smallimg/A.JPG,松山區,敦化北路,105.07,10,4,8.8,3,2,2,11988,114.1
09609Q,https://www.sinyi.com.tw/buy/house/09609Q/?breadcrumb=list,https://res.sinyi.com.tw/buy/09609Q/smallimg/A.JPG,士林區,福華路,47.15,9,5,2.7,3,2,2,3300,69.99
05736D,https://www.sinyi.com.tw/buy/house/05736D/?breadcrumb=list,https://res.sinyi.com.tw/buy/05736D/smallimg/A.JPG,南港區,福德街,39.73,18,2,22.8,3,2,5,2088,52.55
08818L,https://www.sinyi.com.tw/buy/house/08818L/?breadcrumb=list,https://res.sinyi.com.tw/buy/08818L/smallimg/A.JPG,中正區,牯嶺街,166.45,19,12,7.2,2,2,2,15800,94.92
62050J,https://www.sinyi.com.tw/buy/house/62050J/?breadcrumb=list,https://res.sinyi.com.tw/buy/62050J/smallimg/A.JPG,士林區,中山北路七段,31.9,5,5,36.4,3,2,2,1650,51.72
75655V,https://www.sinyi.com.tw/buy/house/75655V/?breadcrumb=list,https://res.sinyi.com.tw/buy/75655V/smallimg/A.JPG,北投區,承德路七段,73.67,13,10,6.9,4,2,2,4900,66.51
60048B,https://www.sinyi.com.tw/buy/house/60048B/?breadcrumb=list,https://res.sinyi.com.tw/buy/60048B/smallimg/A.JPG,中山區,建國北路一段,26.57,12,4,35.7,2,2,1,2285,86.0
85811L,https://www.sinyi.com.tw/buy/house/85811L/?breadcrumb=list,https://res.sinyi.com.tw/buy/85811L/smallimg/A.JPG,萬華區,桂林路,31.61,21,5,5.0,2,2,1,1980,62.64
82053D,https://www.sinyi.com.tw/buy/house/82053D/?breadcrumb=list,https://res.sinyi.com.tw/buy/82053D/smallimg/A.JPG,中山區,建國北路一段,127.21,13,11,7.7,3,2,3,13500,106.12
31380W,https://www.sinyi.com.tw/buy/house/31380W/?breadcrumb=list,https://res.sinyi.com.tw/buy/31380W/smallimg/A.JPG,信義區,松高路,150.93,14,2,23.3,4,2,3,23500,155.7
03612A,https://www.sinyi.com.tw/buy/house/03612A/?breadcrumb=list,https://res.sinyi.com.tw/buy/03612A/smallimg/A.JPG,大安區,瑞安街,192.06,13,1,12.1,3,2,4,18000,93.72
21062V,https://www.sinyi.com.tw/buy/house/21062V/?breadcrumb=list,https://res.sinyi.com.tw/buy/21062V/smallimg/A.JPG,大安區,瑞安街,96.93,11,2,11.3,4,2,2,9988,103.04
50100U,https://www.sinyi.com.tw/buy/house/50100U/?breadcrumb=list,https://res.sinyi.com.tw/buy/50100U/smallimg/A.JPG,大安區,大安路二段,41.53,4,4,45.7,4,2,2,3920,94.39
26546H,https://www.sinyi.com.tw/buy/house/26546H/?breadcrumb=list,https://res.sinyi.com.tw/buy/26546H/smallimg/A.JPG,文山區,指南路三段,34.27,5,4,38.7,3,2,2,1668,48.67
95038Y,https://www.sinyi.com.tw/buy/house/95038Y/?breadcrumb=list,https://res.sinyi.com.tw/buy/95038Y/smallimg/A.JPG,大安區,信義路四段,48.65,12,7,42.9,6,1,1,4330,89.0
43233A,https://www.sinyi.com.tw/buy/house/43233A/?breadcrumb=list,https://res.sinyi.com.tw/buy/43233A/smallimg/A.JPG,信義區,吳興街,38.17,13,6,19.5,2,2,2,3368,88.24
63214G,https://www.sinyi.com.tw/buy/house/63214G/?breadcrumb=list,https://res.sinyi.com.tw/buy/63214G/smallimg/A.JPG,內湖區,成功路四段,78.44,17,7,15.7,3,2,2,6580,83.89
86080Y,https://www.sinyi.com.tw/buy/house/86080Y/?breadcrumb=list,https://res.sinyi.com.tw/buy/86080Y/smallimg/A.JPG,松山區,南京東路四段,27.74,12,4,35.5,2,2,2,2480,89.4
82005U,https://www.sinyi.com.tw/buy/house/82005U/?breadcrumb=list,https://res.sinyi.com.tw/buy/82005U/smallimg/A.JPG,中山區,復興北路,34.59,5,4,39.3,3,2,2,1950,56.37
57614V,https://www.sinyi.com.tw/buy/house/57614V/?breadcrumb=list,https://res.sinyi.com.tw/buy/57614V/smallimg/A.JPG,內湖區,金湖路,66.06,12,12,19.1,1,1,1,4900,74.17
24861F,https://www.sinyi.com.tw/buy/house/24861F/?breadcrumb=list,https://res.sinyi.com.tw/buy/24861F/smallimg/A.JPG,士林區,環河北路三段,52.75,11,11,8.4,2,2,2,2980,56.49
57796D,https://www.sinyi.com.tw/buy/house/57796D/?breadcrumb=list,https://res.sinyi.com.tw/buy/57796D/smallimg/A.JPG,信義區,忠孝東路五段,34.99,9,4,13.3,2,2,1,3888,111.12
55567H,https://www.sinyi.com.tw/buy/house/55567H/?breadcrumb=list,https://res.sinyi.com.tw/buy/55567H/smallimg/A.JPG,中山區,林森北路,56.64,8,6,46.8,4,1,1,3850,67.97
32059E,https://www.sinyi.com.tw/buy/house/32059E/?breadcrumb=list,https://res.sinyi.com.tw/buy/32059E/smallimg/A.JPG,內湖區,成功路五段,70.06,11,1,23.8,3,2,2,3280,46.82
03153P,https://www.sinyi.com.tw/buy/house/03153P/?breadcrumb=list,https://res.sinyi.com.tw/buy/03153P/smallimg/A.JPG,士林區,天母西路,85.06,7,7,39.1,2,3,2,5600,65.84
26351H,https://www.sinyi.com.tw/buy/house/26351H/?breadcrumb=list,https://res.sinyi.com.tw/buy/26351H/smallimg/A.JPG,信義區,松仁路,28.86,4,3,45.9,3,2,1,2298,79.63
68247K,https://www.sinyi.com.tw/buy/house/68247K/?breadcrumb=list,https://res.sinyi.com.tw/buy/68247K/smallimg/A.JPG,松山區,八德路四段,14.43,13,10,7.2,1,1,1,1760,121.97
83536U,https://www.sinyi.com.tw/buy/house/83536U/?breadcrumb=list,https://res.sinyi.com.tw/buy/83536U/smallimg/A.JPG,文山區,和興路,35.39,10,2,14.5,2,2,1,1798,50.81
24805A,https://www.sinyi.com.tw/buy/house/24805A/?breadcrumb=list,https://res.sinyi.com.tw/buy/24805A/smallimg/A.JPG,萬華區,德昌街,20.88,5,1,36.2,1,1,0,1800,86.21
90161F,https://www.sinyi.com.tw/buy/house/90161F/?breadcrumb=list,https://res.sinyi.com.tw/buy/90161F/smallimg/A.JPG,北投區,溫泉路,23.92,7,4,40.1,2,1,1,1000,41.81
81852Z,https://www.sinyi.com.tw/buy/house/81852Z/?breadcrumb=list,https://res.sinyi.com.tw/buy/81852Z/smallimg/A.JPG,中山區,林森北路,12.51,7,6,34.4,1,1,1,750,59.95
93592C,https://www.sinyi.com.tw/buy/house/93592C/?breadcrumb=list,https://res.sinyi.com.tw/buy/93592C/smallimg/A.JPG,大安區,大安路一段,36.51,4,4,54.6,4,2,2,3650,99.97
37646X,https://www.sinyi.com.tw/buy/house/37646X/?breadcrumb=list,https://res.sinyi.com.tw/buy/37646X/smallimg/A.JPG,中山區,民族東路,29.06,5,3,38.4,3,2,2,1650,56.78
32574S,https://www.sinyi.com.tw/buy/house/32574S/?breadcrumb=list,https://res.sinyi.com.tw/buy/32574S/smallimg/A.JPG,文山區,和興路,28.23,10,2,14.5,2,2,1,1648,58.38
96212C,https://www.sinyi.com.tw/buy/house/96212C/?breadcrumb=list,https://res.sinyi.com.tw/buy/96212C/smallimg/A.JPG,中山區,新生北路一段,210.47,7,7,43.2,5,1,6,10800,51.31
25137G,https://www.sinyi.com.tw/buy/house/25137G/?breadcrumb=list,https://res.sinyi.com.tw/buy/25137G/smallimg/A.JPG,中山區,雙城街,28.45,14,2,13.0,1,2,1,1980,69.6
21332C,https://www.sinyi.com.tw/buy/house/21332C/?breadcrumb=list,https://res.sinyi.com.tw/buy/21332C/smallimg/A.JPG,萬華區,昆明街,12.26,9,7,42.7,1,1,1,820,66.88
20142M,https://www.sinyi.com.tw/buy/house/20142M/?breadcrumb=list,https://res.sinyi.com.tw/buy/20142M/smallimg/A.JPG,士林區,延平北路五段,38.77,5,5,31.6,3,2,2,1760,45.4
28748T,https://www.sinyi.com.tw/buy/house/28748T/?breadcrumb=list,https://res.sinyi.com.tw/buy/28748T/smallimg/A.JPG,萬華區,大理街,19.65,14,7,5.4,1,1,1,1380,70.23
03056P,https://www.sinyi.com.tw/buy/house/03056P/?breadcrumb=list,https://res.sinyi.com.tw/buy/03056P/smallimg/A.JPG,中山區,龍江路,22.21,7,2,7.5,1,2,1,1850,83.3
96482P,https://www.sinyi.com.tw/buy/house/96482P/?breadcrumb=list,https://res.sinyi.com.tw/buy/96482P/smallimg/A.JPG,士林區,社中街,34.41,5,1,39.6,3,2,2,1980,57.54
68385C,https://www.sinyi.com.tw/buy/house/68385C/?breadcrumb=list,https://res.sinyi.com.tw/buy/68385C/smallimg/A.JPG,北投區,中和街,19.14,5,5,42.6,2,1,1,780,40.75
25699W,https://www.sinyi.com.tw/buy/house/25699W/?breadcrumb=list,https://res.sinyi.com.tw/buy/25699W/smallimg/A.JPG,大安區,建國南路一段,52.29,12,3,44.4,5,1,2,4338,82.96
65034H,https://www.sinyi.com.tw/buy/house/65034H/?breadcrumb=list,https://res.sinyi.com.tw/buy/65034H/smallimg/A.JPG,士林區,承德路四段,88.87,12,5,12.5,3,2,3,6500,73.14
69993E,https://www.sinyi.com.tw/buy/house/69993E/?breadcrumb=list,https://res.sinyi.com.tw/buy/69993E/smallimg/A.JPG,士林區,士東路,39.78,8,3,12.1,2,2,1,3280,82.45
16595G,https://www.sinyi.com.tw/buy/house/16595G/?breadcrumb=list,https://res.sinyi.com.tw/buy/16595G/smallimg/A.JPG,中山區,敬業二路,53.09,10,5,13.2,1,2,2,3250,61.22
63280A,https://www.sinyi.com.tw/buy/house/63280A/?breadcrumb=list,https://res.sinyi.com.tw/buy/63280A/smallimg/A.JPG,萬華區,西寧南路,15.78,13,7,13.6,1,1,1,1200,76.05
68817Y,https://www.sinyi.com.tw/buy/house/68817Y,https://res.sinyi.com.tw/buy/05965Y/smallimg/A.JPG,信義區,松信路,22.35,4,4,45.5,2,2,1,1688,75.53
61693T,https://www.sinyi.com.tw/buy/house/61693T/?breadcrumb=list,https://res.sinyi.com.tw/buy/61693T/smallimg/A.JPG,內湖區,內湖路二段,79.74,12,2,38.3,5,3,3,6200,77.75
41665H,https://www.sinyi.com.tw/buy/house/41665H/?breadcrumb=list,https://res.sinyi.com.tw/buy/41665H/smallimg/A.JPG,大安區,敦化南路二段,70.45,9,7,8.1,3,2,2,9998,141.92
13162T,https://www.sinyi.com.tw/buy/house/13162T/?breadcrumb=list,https://res.sinyi.com.tw/buy/13162T/smallimg/A.JPG,中山區,基湖路,69.25,7,3,5.1,2,2,2,7190,103.83
72607U,https://www.sinyi.com.tw/buy/house/72607U/?breadcrumb=list,https://res.sinyi.com.tw/buy/72607U/smallimg/A.JPG,中山區,林森北路,56.64,8,5,46.8,4,1,1,3850,67.97
80887R,https://www.sinyi.com.tw/buy/house/80887R/?breadcrumb=list,https://res.sinyi.com.tw/buy/80887R/smallimg/A.JPG,內湖區,內湖路二段,95.83,10,10,24.9,3,1,1,8200,85.57
09860Y,https://www.sinyi.com.tw/buy/house/09860Y/?breadcrumb=list,https://res.sinyi.com.tw/buy/09860Y/smallimg/A.JPG,大安區,延吉街,43.26,7,7,35.1,3,2,2,5800,134.07
45529F,https://www.sinyi.com.tw/buy/house/45529F/?breadcrumb=list,https://res.sinyi.com.tw/buy/45529F/smallimg/A.JPG,士林區,環河北路三段,29.24,4,4,51.3,3,2,2,1300,44.46
92677M,https://www.sinyi.com.tw/buy/house/92677M/?breadcrumb=list,https://res.sinyi.com.tw/buy/92677M/smallimg/A.JPG,士林區,仰德大道三段,43.26,4,3,42.4,3,2,2,2450,56.63
